   5.4214869e-01   7.3733231e-01   7.3733231e-01   2.3146597e+00
   3.6146714e-01   6.6100800e-01   6.6100800e-01   2.1137197e+00
   4.5649465e-01   8.3586969e-01   8.3586969e-01   1.9076269e+00
   3.8675294e-01   7.2626151e-01   7.2626151e-01   1.9520696e+00
   4.8992271e-01   8.5234769e-01   8.5234769e-01   1.7393268e+00
   5.7580169e-01   8.6911773e-01   8.6911773e-01   1.7372980e+00
   5.2985566e-01   7.7834729e-01   7.7834729e-01   2.0693958e+00
   5.8508090e-01   8.7233408e-01   8.7233408e-01   1.9613626e+00
   3.3230949e-01   5.4772951e-01   5.4772951e-01   2.1015367e+00
   4.9935488e-01   6.2749315e-01   6.2749315e-01   2.3333095e+00
   4.9727507e-01   4.3780173e-01   4.3780173e-01   2.4862100e+00
   5.2621601e-01   5.4000513e-01   5.4000513e-01   2.5539852e+00
   4.1523251e-01   7.9067113e-01   7.9067113e-01   2.0957148e+00
   5.9767614e-01   8.5542697e-01   8.5542697e-01   2.2370503e+00
   5.6602622e-01   6.6145050e-01   6.6145050e-01   2.5910243e+00
   6.1876563e-01   8.0339600e-01   8.0339600e-01   2.5706254e+00
   3.9968885e-01   2.9781912e-01   2.9781912e-01   2.3624964e+00
   5.7434391e-01   4.1436516e-01   4.1436516e-01   2.7705715e+00
   6.1999756e-01   1.7358683e-01   1.7358683e-01   2.7633491e+00
   6.5238602e-01   2.4825534e-01   2.4825534e-01   2.9521231e+00
   7.2421003e-01   1.7012202e-02   1.7012202e-02   2.8079790e+00
   7.1207646e-01  -6.2076916e-02  -6.2076916e-02   2.4246670e+00
   5.1902250e-01   1.2540176e-01   1.2540176e-01   2.4712187e+00
   5.3200543e-01   7.5218895e-02   7.5218895e-02   2.3595016e+00
   6.1019690e-01   5.3727679e-01   5.3727679e-01   2.8855780e+00
   3.7975872e-01   4.0363949e-01   4.0363949e-01   2.4478297e+00
   3.7554476e-01   7.0097478e-01   7.0097478e-01   2.3017402e+00
   3.5144533e-01   5.5669432e-01   5.5669432e-01   2.2818243e+00
   5.4515861e-01   3.1826924e-01   3.1826924e-01   2.6445001e+00
   4.0829703e-01   2.1587315e-01   2.1587315e-01   2.2693812e+00
   3.4504634e-01   4.4008293e-01   4.4008293e-01   2.2355439e+00
   3.4157104e-01   3.4331142e-01   3.4331142e-01   2.1694624e+00
   7.1390407e-01   9.9389120e-01   9.9389120e-01   1.5243296e+00
   6.9212655e-01   9.5256756e-01   9.5256756e-01   1.3394889e+00
   6.4930125e-01   9.5463537e-01   9.5463537e-01   1.7852115e+00
   7.1613040e-01   1.0066006e+00   1.0066006e+00   1.5295244e+00
   6.6554412e-01   9.7052197e-01   9.7052197e-01   2.0737874e+00
   5.0965414e-01   9.3196494e-01   9.3196494e-01   2.0368922e+00
   7.0068014e-01   1.0379290e+00   1.0379290e+00   1.7016163e+00
   5.5972426e-01   9.4505254e-01   9.4505254e-01   1.8268743e+00
   7.3977971e-01   9.3489321e-01   9.3489321e-01   1.0714702e+00
   8.4361658e-01   1.0141874e+00   1.0141874e+00   1.3641044e+00
   8.8522392e-01   9.0451580e-01   9.0451580e-01   1.0779130e+00
   8.1380987e-01   9.4728724e-01   9.4728724e-01   1.2442072e+00
   6.3390028e-01   9.2573905e-01   9.2573905e-01   1.5652588e+00
   5.9073408e-01   9.3376501e-01   9.3376501e-01   1.6485548e+00
   7.1095658e-01   9.4669441e-01   9.4669441e-01   1.3834257e+00
   6.0485192e-01   9.1127143e-01   9.1127143e-01   1.4974793e+00
   3.6263916e-01   6.7501367e-01   6.7501367e-01   1.8369758e+00
   4.8074404e-01   7.1809086e-01   7.1809086e-01   1.9342569e+00
   4.5386332e-01   5.9617246e-01   5.9617246e-01   2.1399577e+00
   4.8584398e-01   6.8419652e-01   6.8419652e-01   2.1244537e+00
   4.6917556e-01   5.2963286e-01   5.2963286e-01   2.3130248e+00
   3.1673170e-01   4.4952756e-01   4.4952756e-01   2.0649421e+00
   3.4250753e-01   6.2410495e-01   6.2410495e-01   1.9673323e+00
   3.1707444e-01   5.3244757e-01   5.3244757e-01   1.9581222e+00
   5.2395436e-01   7.9646112e-01   7.9646112e-01   1.8577901e+00
   4.1468808e-01   7.6318415e-01   7.6318415e-01   1.8006715e+00
   5.1221458e-01   8.5258147e-01   8.5258147e-01   1.5889281e+00
   4.3894274e-01   7.8141657e-01   7.8141657e-01   1.6594296e+00
   4.4694668e-01   6.4135525e-01   6.4135525e-01   1.9750411e+00
   3.3032312e-01   5.9336177e-01   5.9336177e-01   1.8516973e+00
   3.8523636e-01   7.0642442e-01   7.0642442e-01   1.7114056e+00
   3.5075158e-01   6.3447972e-01   6.3447972e-01   1.7505859e+00
   4.5640110e-01   9.9661320e-01   9.9661320e-01   2.5310277e+00
   8.1283351e-01   1.1077773e+00   1.1077773e+00   2.7304156e+00
   7.9430737e-01   7.2623905e-01   7.2623905e-01   3.5449922e+00
   8.8717752e-01   1.0224411e+00   1.0224411e+00   3.5361727e+00
   9.4469776e-01   3.9824195e-01   3.9824195e-01   4.2097008e+00
   5.9822174e-01   1.0777635e-01   1.0777635e-01   3.1038488e+00
   3.0778633e-01   7.8344634e-01   7.8344634e-01   2.9205903e+00
   3.5957035e-01   4.9917390e-01   4.9917390e-01   2.8444035e+00
   9.1396640e-01   1.2799980e+00   1.2799980e+00   2.1848938e+00
   7.1907259e-01   1.2836685e+00   1.2836685e+00   2.3981403e+00
   1.1989997e+00   1.3151373e+00   1.3151373e+00   1.7241639e+00
   8.4376375e-01   1.2434568e+00   1.2434568e+00   2.0210876e+00
   7.2360853e-01   8.9145792e-01   8.9145792e-01   2.9397350e+00
   3.7025023e-01   7.4394436e-01   7.4394436e-01   2.5555255e+00
   5.8422236e-01   1.0678842e+00   1.0678842e+00   2.1969896e+00
   4.4123966e-01   8.7482587e-01   8.7482587e-01   2.2808743e+00
   8.1074650e-01   1.0851981e+00   1.0851981e+00   1.3900884e+00
   8.7689576e-01   1.1679957e+00   1.1679957e+00   1.7379270e+00
   1.0163066e+00   1.0627695e+00   1.0627695e+00   1.2966712e+00
   8.6854192e-01   1.0882772e+00   1.0882772e+00   1.5249444e+00
   9.4351596e-01   9.7603857e-01   9.7603857e-01   1.1697188e+00
   7.6533635e-01   8.6609396e-01   8.6609396e-01   7.9817537e-01
   7.7312948e-01   1.0041327e+00   1.0041327e+00   1.1996345e+00
   8.0321591e-01   9.2928754e-01   9.2928754e-01   8.4235201e-01
   6.6204795e-01   1.0690243e+00   1.0690243e+00   1.9228177e+00
   7.4118370e-01   1.0595128e+00   1.0595128e+00   1.7961246e+00
   6.8738597e-01   9.5820024e-01   9.5820024e-01   2.4515998e+00
   7.7107704e-01   1.1013010e+00   1.1013010e+00   2.1772189e+00
   1.1034727e+00   1.1728269e+00   1.1728269e+00   1.4729582e+00
   8.4794665e-01   1.0078964e+00   1.0078964e+00   9.0383145e-01
