   3.9050142e-01   1.1314010e-02   1.1314010e-02   1.9773368e+00
   3.3796994e-01   2.6663233e-02   2.6663233e-02   1.6549831e+00
   3.3450857e-01   9.8351969e-02   9.8351969e-02   1.6408876e+00
   4.1281275e-01   8.7572271e-02   8.7572271e-02   1.9761922e+00
   2.7122784e-01   3.3595941e-02   3.3595941e-02   1.3464191e+00
   2.0152798e-01   3.4324617e-02   3.4324617e-02   1.0522679e+00
   1.9330455e-01   1.0311900e-01   1.0311900e-01   1.0552304e+00
   2.6292911e-01   1.0479268e-01   1.0479268e-01   1.3430717e+00
   2.3866880e-01   1.7481930e-01   1.7481930e-01   1.3420978e+00
   1.7462709e-01   1.6861446e-01   1.6861446e-01   1.0634224e+00
   1.4527762e-01   2.2582394e-01   2.2582394e-01   1.0770746e+00
   1.9837257e-01   2.3588800e-01   2.3588800e-01   1.3449611e+00
   3.7096962e-01   1.5408037e-01   1.5408037e-01   1.9516283e+00
   3.0661361e-01   1.7118839e-01   1.7118839e-01   1.6333920e+00
   2.5274316e-01   2.3242305e-01   2.3242305e-01   1.6219529e+00
   3.0561810e-01   2.0985170e-01   2.0985170e-01   1.9192345e+00
   1.3492493e-01   3.1730177e-02   3.1730177e-02   7.5993688e-01
   7.6431500e-02   2.6522968e-02   2.6522968e-02   4.5743333e-01
   7.2800629e-02   7.8444617e-02   7.8444617e-02   4.7049206e-01
   1.2881494e-01   9.4212520e-02   9.4212520e-02   7.6802483e-01
   3.0946247e-02   1.8619687e-02   1.8619687e-02   1.3228594e-01
   4.2489664e-03   7.4055359e-03   7.4055359e-03  -2.2939304e-01
   4.0404449e-03   2.1864958e-02   2.1864958e-02  -2.0295621e-01
   2.9445885e-02   5.4991431e-02   5.4991431e-02   1.5118000e-01
   2.6416186e-02   8.8689721e-02   8.8689721e-02   1.8813611e-01
   3.6207542e-03   3.5247366e-02   3.5247366e-02  -1.5135496e-01
   3.0031337e-03   4.6828114e-02   4.6828114e-02  -7.7169020e-02
   2.1951722e-02   1.1790136e-01   1.1790136e-01   2.4138206e-01
   1.1594623e-01   1.5274444e-01   1.5274444e-01   7.8465454e-01
   6.5394067e-02   1.2671313e-01   1.2671313e-01   4.9628809e-01
   5.4401509e-02   1.6863936e-01   1.6863936e-01   5.3374222e-01
   9.6507335e-02   2.0371964e-01   2.0371964e-01   8.0948905e-01
   7.1855105e-02   2.4392336e-01   2.4392336e-01   8.4104087e-01
   4.0568587e-02   2.0184438e-01   2.0184438e-01   5.8091632e-01
   2.5059220e-02   2.2468973e-01   2.2468973e-01   6.3519199e-01
   4.4215663e-02   2.7124259e-01   2.7124259e-01   8.7716674e-01
   1.6349103e-02   1.4104268e-01   1.4104268e-01   3.0821428e-01
   2.2286430e-03   5.5973735e-02   5.5973735e-02   1.5790264e-02
   1.3613691e-03   6.2241124e-02   6.2241124e-02   1.2273442e-01
   1.0072379e-02   1.5700590e-01   1.5700590e-01   3.8519589e-01
   3.6445510e-03   1.6529762e-01   1.6529762e-01   4.6846606e-01
   4.7444547e-04   6.5435689e-02   6.5435689e-02   2.3829794e-01
  -3.6463516e-04   6.5611920e-02   6.5611920e-02   3.5698717e-01
  -2.4519777e-03   1.6603553e-01   1.6603553e-01   5.5407972e-01
   1.5977923e-02   2.8491278e-01   2.8491278e-01   9.1547974e-01
   9.1791993e-03   2.3648469e-01   2.3648469e-01   6.9364282e-01
  -5.8930262e-03   2.3743094e-01   2.3743094e-01   7.5334277e-01
  -1.0772752e-02   2.8531656e-01   2.8531656e-01   9.5379149e-01
   2.1970324e-01   2.5374573e-01   2.5374573e-01   1.8798286e+00
   1.8384588e-01   2.7878633e-01   2.7878633e-01   1.6090206e+00
   1.0726997e-01   3.0678349e-01   3.0678349e-01   1.5939035e+00
   1.2505712e-01   2.7867466e-01   2.7867466e-01   1.8383873e+00
   1.4573360e-01   2.8262673e-01   2.8262673e-01   1.3490565e+00
   1.0769881e-01   2.7050245e-01   2.7050245e-01   1.0950667e+00
   6.5563345e-02   3.0009365e-01   3.0009365e-01   1.1152515e+00
   8.7209015e-02   3.1237738e-01   3.1237738e-01   1.3532415e+00
   2.8330866e-02   3.2492809e-01   3.2492809e-01   1.3558577e+00
   2.2787672e-02   3.1400409e-01   3.1400409e-01   1.1357225e+00
  -1.7553657e-02   3.1294700e-01   3.1294700e-01   1.1549154e+00
  -2.6756609e-02   3.2156943e-01   3.2156943e-01   1.3560510e+00
   3.1229767e-02   2.8698289e-01   2.8698289e-01   1.7948909e+00
   3.1472714e-02   3.1677562e-01   3.1677562e-01   1.5765902e+00
  -3.8376490e-02   3.1040350e-01   3.1040350e-01   1.5559913e+00
  -5.1767786e-02   2.7752786e-01   2.7752786e-01   1.7523528e+00
  -1.2893086e-01   2.5983258e-01   2.5983258e-01   1.7111155e+00
  -1.0163605e-01   2.9150075e-01   2.9150075e-01   1.5337649e+00
  -1.5444680e-01   2.5636917e-01   2.5636917e-01   1.5100279e+00
  -1.9864799e-01   2.1884435e-01   2.1884435e-01   1.6627152e+00
  -7.5744631e-02   3.0420619e-01   3.0420619e-01   1.3538974e+00
  -5.3301384e-02   2.9839042e-01   2.9839042e-01   1.1717091e+00
  -8.2570478e-02   2.7195569e-01   2.7195569e-01   1.1849299e+00
  -1.1622238e-01   2.7348961e-01   2.7348961e-01   1.3483690e+00
  -1.4526907e-01   2.3274881e-01   2.3274881e-01   1.3381842e+00
  -1.0380835e-01   2.3636354e-01   2.3636354e-01   1.1932727e+00
  -1.1629359e-01   1.9486184e-01   1.9486184e-01   1.1961142e+00
  -1.6208468e-01   1.8592047e-01   1.8592047e-01   1.3227902e+00
  -2.4235537e-01   1.6982047e-01   1.6982047e-01   1.6141304e+00
  -1.9194363e-01   2.1061452e-01   2.1061452e-01   1.4803256e+00
  -2.1259270e-01   1.5934487e-01   1.5934487e-01   1.4469565e+00
  -2.6681741e-01   1.1541351e-01   1.1541351e-01   1.5628913e+00
  -3.4440300e-02   2.7362785e-01   2.7362785e-01   9.9019277e-01
  -1.9214861e-02   2.2844361e-01   2.2844361e-01   8.1157565e-01
  -3.0064323e-02   2.1096988e-01   2.1096988e-01   8.6592724e-01
  -5.3767926e-02   2.5154261e-01   2.5154261e-01   1.0229409e+00
  -7.8277836e-03   1.5985304e-01   1.5985304e-01   6.3829138e-01
  -1.1013915e-03   6.3035002e-02   6.3035002e-02   4.7359173e-01
  -1.6955332e-03   5.8131138e-02   5.8131138e-02   5.8351487e-01
  -1.2189655e-02   1.4778234e-01   1.4778234e-01   7.1777203e-01
  -1.5340972e-02   1.3115620e-01   1.3115620e-01   7.8978524e-01
  -2.1209267e-03   5.1443288e-02   5.1443288e-02   6.8302327e-01
  -2.3663031e-03   4.3581073e-02   4.3581073e-02   7.6941662e-01
  -1.7193162e-02   1.1148598e-01   1.1148598e-01   8.5232200e-01
  -6.7815428e-02   2.2139109e-01   2.2139109e-01   1.0505513e+00
  -3.7942173e-02   1.8690790e-01   1.8690790e-01   9.1439239e-01
  -4.2614280e-02   1.5843175e-01   1.5843175e-01   9.5552037e-01
  -7.6153266e-02   1.8588664e-01   1.8588664e-01   1.0719983e+00
  -7.8837898e-02   1.4781874e-01   1.4781874e-01   1.0868016e+00
  -4.4113566e-02   1.2778668e-01   1.2778668e-01   9.8846553e-01
  -4.2689608e-02   9.7110887e-02   9.7110887e-02   1.0129780e+00
  -7.6330818e-02   1.0981369e-01   1.0981369e-01   1.0949357e+00
  -1.7761746e-02   9.0329612e-02   9.0329612e-02   9.0416903e-01
  -2.4347301e-03   3.5168528e-02   3.5168528e-02   8.4110432e-01
  -2.3409121e-03   2.6797858e-02   2.6797858e-02   8.9759280e-01
  -1.7149539e-02   6.9173362e-02   6.9173362e-02   9.4490255e-01
  -1.5522553e-02   4.9340641e-02   4.9340641e-02   9.7482786e-01
  -2.1080258e-03   1.8994236e-02   1.8994236e-02   9.3939764e-01
  -1.7648083e-03   1.2191816e-02   1.2191816e-02   9.6790169e-01
  -1.3090761e-02   3.1927524e-02   3.1927524e-02   9.9487641e-01
  -6.9364199e-02   7.4187354e-02   7.4187354e-02   1.0967737e+00
  -3.8752843e-02   6.8303838e-02   6.8303838e-02   1.0293375e+00
  -3.2822826e-02   4.2937391e-02   4.2937391e-02   1.0382743e+00
  -5.8862334e-02   4.2849917e-02   4.2849917e-02   1.0930011e+00
  -2.7225848e-01   5.9313375e-02   5.9313375e-02   1.5094754e+00
  -2.1800227e-01   1.0607514e-01   1.0607514e-01   1.4098721e+00
  -2.0953197e-01   5.4172668e-02   5.4172668e-02   1.3696006e+00
  -2.6058998e-01   5.1088418e-03   5.1088418e-03   1.4541133e+00
  -1.6693266e-01   1.3670223e-01   1.3670223e-01   1.3026854e+00
  -1.2019414e-01   1.5070835e-01   1.5070835e-01   1.1932855e+00
  -1.1623566e-01   1.0690217e-01   1.0690217e-01   1.1850566e+00
  -1.6102962e-01   8.8289691e-02   8.8289691e-02   1.2782433e+00
  -1.4592085e-01   4.3490859e-02   4.3490859e-02   1.2500850e+00
  -1.0555964e-01   6.6046028e-02   6.6046028e-02   1.1719207e+00
  -8.9551208e-02   3.0290412e-02   3.0290412e-02   1.1546037e+00
  -1.2350060e-01   4.6294622e-03   4.6294622e-03   1.2189864e+00
  -2.3424895e-01  -4.4021171e-02  -4.4021171e-02   1.3974440e+00
  -1.8921429e-01   6.6094895e-03   6.6094895e-03   1.3267698e+00
  -1.5946030e-01  -3.4145605e-02  -3.4145605e-02   1.2821941e+00
  -1.9622734e-01  -8.5466036e-02  -8.5466036e-02   1.3402559e+00
   1.5245072e-01  -5.8097029e-01  -5.8097029e-01   1.0821465e+00
  -3.2770119e-02  -5.5970461e-01  -5.5970461e-01   1.6091385e+00
  -3.0756051e-01  -4.5600870e-01  -4.5600870e-01   1.5537363e+00
  -2.3385303e-01  -4.4645178e-01  -4.4645178e-01   1.1802143e+00
  -1.5954729e-01  -4.3305925e-01  -4.3305925e-01   1.9336278e+00
  -2.1897302e-01  -2.8392333e-01  -2.8392333e-01   2.1114582e+00
  -3.7052389e-01  -2.6142517e-01  -2.6142517e-01   1.9700297e+00
  -3.5170379e-01  -3.7768063e-01  -3.7768063e-01   1.8202014e+00
  -4.9115460e-01  -3.7073529e-01  -3.7073529e-01   1.7313525e+00
  -4.7456705e-01  -2.7296259e-01  -2.7296259e-01   1.8561433e+00
  -5.3120565e-01  -3.0709376e-01  -3.0709376e-01   1.7564052e+00
  -5.6821188e-01  -3.9628583e-01  -3.9628583e-01   1.6528596e+00
  -6.4433277e-01  -4.8333950e-01  -4.8333950e-01   1.2592309e+00
  -5.0599915e-01  -4.4047582e-01  -4.4047582e-01   1.2358387e+00
  -4.9474941e-01  -4.3531881e-01  -4.3531881e-01   1.5253674e+00
  -6.0286997e-01  -4.6037913e-01  -4.6037913e-01   1.4851654e+00
  -2.3733936e-01  -1.1735472e-01  -1.1735472e-01   2.1575622e+00
  -2.3259458e-01   1.2436172e-02   1.2436172e-02   2.1028411e+00
  -3.2893036e-01  -1.4804124e-02  -1.4804124e-02   1.9922069e+00
  -3.6104650e-01  -1.3122663e-01  -1.3122663e-01   2.0194762e+00
  -2.0579194e-01   1.2057949e-01   1.2057949e-01   2.0050390e+00
  -1.7319364e-01   2.0297236e-01   2.0297236e-01   1.8671695e+00
  -2.4350318e-01   1.6080588e-01   1.6080588e-01   1.8004268e+00
  -2.8957968e-01   8.2988908e-02   8.2988908e-02   1.9128721e+00
  -3.4828513e-01   3.4311018e-02   3.4311018e-02   1.8273588e+00
  -2.9539691e-01   1.1070570e-01   1.1070570e-01   1.7322572e+00
  -3.2322385e-01   5.4847350e-02   5.4847350e-02   1.6642841e+00
  -3.8034920e-01  -2.1066462e-02  -2.1066462e-02   1.7436848e+00
  -4.4331550e-01  -1.6363504e-01  -1.6363504e-01   1.9034942e+00
  -3.9929236e-01  -5.8164590e-02  -5.8164590e-02   1.8887962e+00
  -4.3583883e-01  -1.1017893e-01  -1.1017893e-01   1.7924674e+00
  -4.8718513e-01  -2.0823701e-01  -2.0823701e-01   1.7995916e+00
  -4.9238706e-01  -2.5836007e-01  -2.5836007e-01   1.7037498e+00
  -4.4040642e-01  -1.6497864e-01  -1.6497864e-01   1.7002576e+00
  -4.1599745e-01  -2.1739858e-01  -2.1739858e-01   1.6113226e+00
  -4.6383497e-01  -3.0730021e-01  -3.0730021e-01   1.6116252e+00
  -3.8507176e-01  -7.8287481e-02  -7.8287481e-02   1.6616553e+00
  -3.2845631e-01  -2.6653556e-03  -2.6653556e-03   1.5955818e+00
  -3.1295337e-01  -5.7838514e-02  -5.7838514e-02   1.5264612e+00
  -3.6525984e-01  -1.3291603e-01  -1.3291603e-01   1.5808932e+00
  -3.2457103e-01  -1.8125517e-01  -1.8125517e-01   1.5016820e+00
  -2.7979966e-01  -1.0725641e-01  -1.0725641e-01   1.4573930e+00
  -2.3259044e-01  -1.4815082e-01  -1.4815082e-01   1.3890987e+00
  -2.6732172e-01  -2.2033570e-01  -2.2033570e-01   1.4245346e+00
  -4.0672314e-01  -3.4978908e-01  -3.4978908e-01   1.5229954e+00
  -3.6726214e-01  -2.6332454e-01  -2.6332454e-01   1.5252286e+00
  -2.9921659e-01  -2.9938678e-01  -2.9938678e-01   1.4423376e+00
  -3.2718101e-01  -3.8181894e-01  -3.8181894e-01   1.4384280e+00
  -6.8064781e-01  -5.4661417e-01  -5.4661417e-01   1.2407365e+00
  -6.2804690e-01  -5.0606328e-01  -5.0606328e-01   1.4361234e+00
  -5.8717002e-01  -5.4980037e-01  -5.4980037e-01   1.3783311e+00
  -6.2539364e-01  -5.9507886e-01  -5.9507886e-01   1.2180668e+00
  -5.8400163e-01  -4.3839179e-01  -4.3839179e-01   1.5764192e+00
  -5.3971192e-01  -3.5212796e-01  -3.5212796e-01   1.6650108e+00
  -5.0809249e-01  -3.9740786e-01  -3.9740786e-01   1.5758358e+00
  -5.4857922e-01  -4.8096399e-01  -4.8096399e-01   1.4990638e+00
  -4.7309957e-01  -5.1571528e-01  -5.1571528e-01   1.4236027e+00
  -4.4208957e-01  -4.3588904e-01  -4.3588904e-01   1.4903547e+00
  -3.5037382e-01  -4.6325321e-01  -4.6325321e-01   1.4091864e+00
  -3.6843893e-01  -5.3840179e-01  -5.3840179e-01   1.3518467e+00
  -5.2520669e-01  -6.2938034e-01  -6.2938034e-01   1.1834902e+00
  -5.0040134e-01  -5.8213621e-01  -5.8213621e-01   1.3207540e+00
  -3.8156505e-01  -6.0129259e-01  -6.0129259e-01   1.2656201e+00
  -3.9264491e-01  -6.4510440e-01  -6.4510440e-01   1.1462386e+00
  -1.4983478e-01  -1.1722269e-01  -1.1722269e-01   1.2834685e+00
  -1.2298665e-01  -6.6196129e-02  -6.6196129e-02   1.2368070e+00
  -8.2734677e-02  -8.8240892e-02  -8.8240892e-02   1.1916469e+00
  -9.8609125e-02  -1.3789322e-01  -1.3789322e-01   1.2280944e+00
  -9.5906273e-02  -2.6515899e-02  -2.6515899e-02   1.1858705e+00
  -6.9793681e-02   1.2684967e-03   1.2684967e-03   1.1340139e+00
  -4.8037207e-02  -1.9950618e-02  -1.9950618e-02   1.1112108e+00
  -6.5480976e-02  -4.8751938e-02  -4.8751938e-02   1.1517805e+00
  -3.4765948e-02  -6.1493743e-02  -6.1493743e-02   1.1178742e+00
  -2.6202966e-02  -3.2898236e-02  -3.2898236e-02   1.0873765e+00
  -6.4082560e-03  -3.7738205e-02  -3.7738205e-02   1.0638017e+00
  -6.5277283e-03  -6.4784498e-02  -6.4784498e-02   1.0854336e+00
  -4.6284690e-02  -1.4665865e-01  -1.4665865e-01   1.1752473e+00
  -4.1856155e-02  -9.9577439e-02  -9.9577439e-02   1.1478591e+00
  -3.7447875e-03  -1.0010289e-01  -1.0010289e-01   1.1067229e+00
   3.1658998e-03  -1.4325109e-01  -1.4325109e-01   1.1261796e+00
  -4.5885999e-02   1.7243259e-02   1.7243259e-02   1.0845598e+00
  -2.5501118e-02   2.2193056e-02   2.2193056e-02   1.0408746e+00
  -1.7463288e-02   6.8128330e-03   6.8128330e-03   1.0384797e+00
  -3.1619111e-02  -1.7109041e-03  -1.7109041e-03   1.0725842e+00
  -1.0096271e-02   1.7757385e-02   1.7757385e-02   1.0064766e+00
  -1.3440994e-03   6.7174632e-03   6.7174632e-03   9.8517549e-01
  -8.8287843e-04   2.7773714e-03   2.7773714e-03   9.9377028e-01
  -6.8120383e-03   7.3438686e-03   7.3438686e-03   1.0114031e+00
  -3.5502344e-03   8.5254854e-04   8.5254854e-04   1.0116099e+00
  -4.2424956e-04   4.4117743e-04   4.4117743e-04   9.9648508e-01
  -2.1873238e-05  -3.8233023e-04  -3.8233023e-04   9.9610168e-01
  -6.8076331e-04  -1.9468633e-03  -1.9468633e-03   1.0090493e+00
  -1.7377587e-02  -1.3655179e-02  -1.3655179e-02   1.0583428e+00
  -9.4710188e-03  -2.9473430e-03  -2.9473430e-03   1.0325795e+00
  -2.3983270e-03  -7.3668161e-03  -7.3668161e-03   1.0247066e+00
  -4.6360268e-03  -1.8838353e-02  -1.8838353e-02   1.0431857e+00
   4.9448788e-03  -1.8156670e-02  -1.8156670e-02   1.0285028e+00
   2.7381969e-03  -7.3115717e-03  -7.3115717e-03   1.0163383e+00
   4.7752614e-03  -4.2760955e-03  -4.2760955e-03   1.0088119e+00
   9.5255985e-03  -1.3195499e-02  -1.3195499e-02   1.0156840e+00
   1.3413044e-03  -1.7414333e-03  -1.7414333e-03   1.0054817e+00
   2.5208171e-04   1.4601971e-05   1.4601971e-05   9.9507424e-01
   2.9515784e-04   1.0737943e-03   1.0737943e-03   9.9515478e-01
   1.9527004e-03   2.5957242e-04   2.5957242e-04   1.0022928e+00
   5.3482776e-04   2.3019489e-03   2.3019489e-03   1.0003431e+00
  -2.4951153e-05   1.8830906e-03   1.8830906e-03   9.9694277e-01
  -5.2967857e-04   1.2331933e-03   1.2331933e-03   9.9940489e-01
  -2.9874497e-03   2.1480687e-03   2.1480687e-03   9.9989201e-01
   7.1652170e-03  -6.2912291e-03  -6.2912291e-03   1.0060529e+00
   2.5283948e-03  -4.0233716e-04  -4.0233716e-04   1.0032507e+00
  -4.9353059e-03   1.4289836e-03   1.4289836e-03   1.0003732e+00
  -4.0141767e-03  -6.5773583e-04  -6.5773583e-04   1.0007687e+00
   4.5432149e-02  -1.2794785e-01  -1.2794785e-01   1.0823561e+00
   2.7894658e-02  -9.0331691e-02  -9.0331691e-02   1.0697005e+00
   4.8957193e-02  -7.1451281e-02  -7.1451281e-02   1.0384990e+00
   7.5722149e-02  -1.0161242e-01  -1.0161242e-01   1.0455537e+00
   1.6196258e-02  -5.9325909e-02  -5.9325909e-02   1.0558874e+00
   9.0025222e-03  -3.5303140e-02  -3.5303140e-02   1.0418786e+00
   1.7445200e-02  -2.7146965e-02  -2.7146965e-02   1.0230922e+00
   3.0052595e-02  -4.6536674e-02  -4.6536674e-02   1.0308365e+00
   3.1348692e-02  -2.8660382e-02  -2.8660382e-02   1.0120731e+00
   1.6128241e-02  -1.5634221e-02  -1.5634221e-02   1.0089968e+00
   2.1471937e-03  -4.0916180e-03  -4.0916180e-03   1.0011651e+00
   1.6072683e-02  -8.9466147e-03  -8.9466147e-03   1.0015791e+00
   8.8592578e-02  -6.5807010e-02  -6.5807010e-02   1.0179781e+00
   5.4846956e-02  -4.5438840e-02  -4.5438840e-02   1.0151359e+00
   4.0404108e-02  -1.5264897e-02  -1.5264897e-02   1.0019955e+00
   7.7767964e-02  -2.3003013e-02  -2.3003013e-02   1.0023867e+00
  -2.3182407e-01  -6.4472762e-01  -6.4472762e-01   1.1212013e+00
  -2.4093132e-01  -6.0457009e-01  -6.0457009e-01   1.2128437e+00
  -8.6735129e-02  -5.9016813e-01  -5.9016813e-01   1.1663468e+00
  -6.1990375e-02  -6.2599083e-01  -6.2599083e-01   1.0921018e+00
  -2.4354601e-01  -5.4648807e-01  -5.4648807e-01   1.2849591e+00
  -2.4057489e-01  -4.7684056e-01  -4.7684056e-01   1.3331194e+00
  -1.1955270e-01  -4.7503691e-01  -4.7503691e-01   1.2629855e+00
  -1.0643367e-01  -5.3835336e-01  -5.3835336e-01   1.2236841e+00
   3.6729274e-02  -5.1360711e-01  -5.1360711e-01   1.1689707e+00
   6.6683631e-03  -4.5693988e-01  -4.5693988e-01   1.1993062e+00
   1.3288931e-01  -4.2162803e-01  -4.2162803e-01   1.1425033e+00
   1.8095731e-01  -4.7146073e-01  -4.7146073e-01   1.1205729e+00
   1.1490437e-01  -5.9060931e-01  -5.9060931e-01   1.0676118e+00
   7.3142020e-02  -5.5948706e-01  -5.5948706e-01   1.1248702e+00
   2.3562530e-01  -5.1139351e-01  -5.1139351e-01   1.0887534e+00
   2.9562867e-01  -5.3782951e-01  -5.3782951e-01   1.0474521e+00
  -2.3165154e-01  -4.0081605e-01  -4.0081605e-01   1.3586103e+00
  -2.1723620e-01  -3.2315055e-01  -3.2315055e-01   1.3633628e+00
  -1.2669345e-01  -3.3297795e-01  -3.3297795e-01   1.2890929e+00
  -1.2621211e-01  -4.0512314e-01  -4.0512314e-01   1.2842727e+00
  -1.9810542e-01  -2.4790992e-01  -2.4790992e-01   1.3502140e+00
  -1.7526448e-01  -1.7841148e-01  -1.7841148e-01   1.3224307e+00
  -1.1194864e-01  -1.9654970e-01  -1.9654970e-01   1.2583455e+00
  -1.2164906e-01  -2.6240309e-01  -2.6240309e-01   1.2795957e+00
  -4.2729764e-02  -2.6278893e-01  -2.6278893e-01   1.2136223e+00
  -4.6920986e-02  -2.0163504e-01  -2.0163504e-01   1.1978901e+00
   1.5339998e-02  -1.9322305e-01  -1.9322305e-01   1.1422464e+00
   3.3765215e-02  -2.4844629e-01  -2.4844629e-01   1.1533519e+00
  -1.6488173e-02  -3.9366943e-01  -3.9366943e-01   1.2160995e+00
  -3.2817111e-02  -3.2778264e-01  -3.2778264e-01   1.2203364e+00
   5.9221223e-02  -3.0678527e-01  -3.0678527e-01   1.1579749e+00
   9.2210815e-02  -3.6556500e-01  -3.6556500e-01   1.1547311e+00
   1.9455377e-01  -3.1982925e-01  -3.1982925e-01   1.1010138e+00
   1.4404813e-01  -2.6933735e-01  -2.6933735e-01   1.1031135e+00
   2.1572349e-01  -2.1483697e-01  -2.1483697e-01   1.0573119e+00
   2.8469603e-01  -2.5525676e-01  -2.5525676e-01   1.0562464e+00
   1.0265141e-01  -2.1905841e-01  -2.1905841e-01   1.1000832e+00
   7.0017342e-02  -1.7131065e-01  -1.7131065e-01   1.0928296e+00
   1.1174812e-01  -1.3634861e-01  -1.3634861e-01   1.0514271e+00
   1.5816456e-01  -1.7458287e-01  -1.7458287e-01   1.0555348e+00
   1.9360691e-01  -1.1530999e-01  -1.1530999e-01   1.0220710e+00
   1.3436448e-01  -8.9334665e-02  -8.9334665e-02   1.0203686e+00
   1.3059635e-01  -3.2011532e-02  -3.2011532e-02   1.0027209e+00
   2.0092928e-01  -4.2028662e-02  -4.2028662e-02   1.0029655e+00
   3.5574252e-01  -1.7037425e-01  -1.7037425e-01   1.0225143e+00
   2.6728442e-01  -1.4274133e-01  -1.4274133e-01   1.0228558e+00
   2.9021269e-01  -5.2680689e-02  -5.2680689e-02   1.0030887e+00
   3.9910280e-01  -6.3487985e-02  -6.3487985e-02   1.0030613e+00
   4.7761163e-01  -4.6608988e-01  -4.6608988e-01   1.0309384e+00
   3.9705020e-01  -4.4407543e-01  -4.4407543e-01   1.0579487e+00
   5.5378309e-01  -3.5466599e-01  -3.5466599e-01   1.0325649e+00
   6.5872875e-01  -3.7221735e-01  -3.7221735e-01   1.0175872e+00
   3.2195612e-01  -4.1028053e-01  -4.1028053e-01   1.0787407e+00
   2.5406368e-01  -3.6781452e-01  -3.6781452e-01   1.0930487e+00
   3.6477932e-01  -2.9366485e-01  -2.9366485e-01   1.0519209e+00
   4.5502201e-01  -3.2764607e-01  -3.2764607e-01   1.0440575e+00
   5.7456546e-01  -2.2014572e-01  -2.2014572e-01   1.0178154e+00
   4.5858293e-01  -1.9672677e-01  -1.9672677e-01   1.0208737e+00
   5.2728806e-01  -7.3877547e-02  -7.3877547e-02   1.0028586e+00
   6.7334247e-01  -8.3203447e-02  -8.3203447e-02   1.0024630e+00
   8.3647680e-01  -2.5121143e-01  -2.5121143e-01   1.0073622e+00
   7.0154819e-01  -2.3888575e-01  -2.3888575e-01   1.0132947e+00
   8.3462564e-01  -9.0776231e-02  -9.0776231e-02   1.0018667e+00
   1.0072462e+00  -9.5902208e-02  -9.5902208e-02   1.0010746e+00
  -1.6389709e-01  -5.7149249e-02  -5.7149249e-02   3.0499418e-01
  -1.6898241e-01  -2.0627321e-01  -2.0627321e-01   3.1082280e-01
   1.2252243e-01  -2.0043578e-01  -2.0043578e-01   4.5384671e-01
   1.2261483e-01  -6.3427586e-02  -6.3427586e-02   4.3527759e-01
  -1.6888864e-01  -3.4291082e-01  -3.4291082e-01   3.7829820e-01
  -1.7269938e-01  -4.6103864e-01  -4.6103864e-01   4.7820514e-01
   8.8559695e-02  -4.4525354e-01  -4.4525354e-01   5.8300591e-01
   1.0872532e-01  -3.3184216e-01  -3.3184216e-01   5.0370574e-01
   3.7355758e-01  -3.0996050e-01  -3.0996050e-01   6.2257589e-01
   3.4232845e-01  -4.1514312e-01  -4.1514312e-01   6.8176051e-01
